Ingredient_ID,Ingredient_Name,Ingredient_Lower,Category,Subcategory,Is_Vegetarian,Is_Vegan,Is_Gluten_Free,Common_Usage,Shelf_Life,Storage_Type,Typical_Unit,Hindi_Name,Regional_Names,Nutrition_Highlight,Allergen_Info,Season_Available,Price_Range,Substitutes,Common_Pairings,Cooking_Method,Taste_Profile,Notes,Cuisine_Origin
ING_0150,Runner Beans,runner beans,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0151,Yard Long Beans,yard long beans,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0152,Winged Beans,winged beans,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0153,Cluster Beans,cluster beans,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0154,Broad Beans,broad beans,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0155,Fava Beans,fava beans,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0156,Lima Beans,lima beans,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0157,Edamame,edamame,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0158,Green Peas,green peas,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0159,Snow Peas,snow peas,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0160,Sugar Snap Peas,sugar snap peas,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0161,Split Peas,split peas,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0162,Pigeon Peas,pigeon peas,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0163,Chickpeas Green,chickpeas green,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0164,Black Eyed Peas Fresh,black eyed peas fresh,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0165,Cowpeas,cowpeas,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0166,Onion,onion,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0167,Red Onion,red onion,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0168,White Onion,white onion,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0169,Yellow Onion,yellow onion,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0170,Spring Onion,spring onion,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0171,Scallions,scallions,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0172,Shallots,shallots,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0173,Leeks,leeks,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0174,Garlic,garlic,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0175,Pearl Onions,pearl onions,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0176,Corn,corn,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0177,Baby Corn,baby corn,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0178,Sweet Corn,sweet corn,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0179,Corn On Cob,corn on cob,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0180,Mushroom,mushroom,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0181,Button Mushroom,button mushroom,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0182,Shiitake Mushroom,shiitake mushroom,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0183,Oyster Mushroom,oyster mushroom,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0184,Portobello Mushroom,portobello mushroom,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0185,Enoki Mushroom,enoki mushroom,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0186,Morel Mushroom,morel mushroom,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0187,Okra,okra,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0188,Lady Finger,lady finger,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0189,Drumstick,drumstick,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0190,Banana Flower,banana flower,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0191,Banana Stem,banana stem,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0192,Jackfruit Raw,jackfruit raw,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0193,Green Jackfruit,green jackfruit,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0194,Breadfruit,breadfruit,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0195,Plantain Raw,plantain raw,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0196,Artichoke,artichoke,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0197,Asparagus,asparagus,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0198,Fennel Bulb,fennel bulb,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0199,Celery,celery,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0200,Hearts Of Palm,hearts of palm,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Vegetables category,Indian
ING_0201,Banana,banana,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0202,Plantain,plantain,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0203,Mango,mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0204,Alphonso Mango,alphonso mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0205,Kesar Mango,kesar mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0206,Totapuri Mango,totapuri mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0207,Raw Mango,raw mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0208,Apple,apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0209,Red Apple,red apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0210,Green Apple,green apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0211,Pear,pear,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0212,Asian Pear,asian pear,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0213,Orange,orange,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0214,Sweet Orange,sweet orange,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0215,Mandarin Orange,mandarin orange,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0216,Tangerine,tangerine,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0217,Clementine,clementine,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0218,Grapefruit,grapefruit,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0219,Pomelo,pomelo,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0220,Lemon,lemon,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0221,Lime,lime,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0222,Sweet Lime,sweet lime,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0223,Kaffir Lime,kaffir lime,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0224,Grapes,grapes,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0225,Green Grapes,green grapes,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0226,Red Grapes,red grapes,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0227,Black Grapes,black grapes,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0228,Raisins,raisins,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0229,Golden Raisins,golden raisins,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0230,Currants,currants,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0231,Watermelon,watermelon,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0232,Muskmelon,muskmelon,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0233,Cantaloupe,cantaloupe,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0234,Honeydew Melon,honeydew melon,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0235,Papaya,papaya,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0236,Guava,guava,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0237,Pink Guava,pink guava,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0238,Pineapple,pineapple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0239,Coconut,coconut,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0240,Tender Coconut,tender coconut,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0241,Strawberry,strawberry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0242,Raspberry,raspberry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0243,Blueberry,blueberry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0244,Blackberry,blackberry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0245,Cranberry,cranberry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0246,Mulberry,mulberry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0247,Gooseberry,gooseberry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0248,Indian Gooseberry,indian gooseberry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0249,Amla,amla,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0250,Jamun,jamun,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0251,Black Plum,black plum,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0252,Falsa,falsa,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0253,Barberry,barberry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0254,Sea Buckthorn,sea buckthorn,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0255,Acai Berry,acai berry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0256,Goji Berry,goji berry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0257,Elderberry,elderberry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0258,Boysenberry,boysenberry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0259,Loganberry,loganberry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0260,Cape Gooseberry,cape gooseberry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0261,Physalis,physalis,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0262,Golden Berry,golden berry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0263,Cherry,cherry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0264,Sweet Cherry,sweet cherry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0265,Sour Cherry,sour cherry,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0266,Dragon Fruit,dragon fruit,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0267,Passion Fruit,passion fruit,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0268,Kiwi,kiwi,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0269,Lychee,lychee,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0270,Longan,longan,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0271,Rambutan,rambutan,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0272,Mangosteen,mangosteen,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0273,Durian,durian,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0274,Jackfruit,jackfruit,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0275,Starfruit,starfruit,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0276,Carambola,carambola,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0277,Sapodilla,sapodilla,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0278,Chikoo,chikoo,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0279,Custard Apple,custard apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0280,Sitaphal,sitaphal,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0281,Sugar Apple,sugar apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0282,Soursop,soursop,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0283,Wood Apple,wood apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0284,Bael Fruit,bael fruit,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0285,Tamarind,tamarind,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0286,Sweet Tamarind,sweet tamarind,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0287,Date Palm,date palm,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0288,Dates,dates,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0289,Fresh Dates,fresh dates,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0290,Date Fruit,date fruit,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0291,Persimmon,persimmon,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0292,Fig,fig,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0293,Fresh Figs,fresh figs,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0294,Pomegranate,pomegranate,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0295,Anar,anar,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0296,Yuzu,yuzu,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0297,Kumquat,kumquat,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0298,Blood Orange,blood orange,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
ING_0299,Cara Cara Orange,cara cara orange,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,,Year-round,-,,,,,Part of Fruits category,Indian
